训练日,交易日,盯市日,品种,多空标志,开仓价格,盯市价格,收益率
20180102,20180103,20180104,RI,-1,2816.0,2816.0,-0.0
20180102,20180103,20180104,JM,-1,1339.5,1352.0,-0.00933184023889511
20180102,20180103,20180104,J,-1,2021.0,2015.0,0.0029688273132112814
20180102,20180103,20180104,I,-1,544.0,536.5,0.013786764705882353
20180102,20180103,20180104,FB,-1,108.8,108.8,-0.0
20180102,20180103,20180104,AG,1,3900.0,3911.0,0.0028205128205128207
20180102,20180103,20180104,SN,1,145910.0,145280.0,-0.004317730107600576
20180102,20180103,20180104,C,1,1837.0,1852.0,0.008165487207403375
20180102,20180103,20180104,CF,1,15060.0,14970.0,-0.00597609561752988
20180102,20180103,20180104,SR,1,5893.0,5898.0,0.0008484642796538266
20180103,20180104,20180105,RI,-1,2816.0,2816.0,-0.0
20180103,20180104,20180105,JM,-1,1352.0,1367.0,-0.011094674556213017
20180103,20180104,20180105,J,-1,2015.0,2089.0,-0.03672456575682382
20180103,20180104,20180105,I,-1,536.5,543.0,-0.012115563839701771
20180103,20180104,20180105,FB,-1,108.8,108.8,-0.0
20180103,20180104,20180105,AG,1,3911.0,3890.0,-0.005369470723600102
20180103,20180104,20180105,SN,1,145280.0,144930.0,-0.0024091409691629957
20180103,20180104,20180105,C,1,1852.0,1850.0,-0.0010799136069114472
20180103,20180104,20180105,CF,1,14970.0,15010.0,0.0026720106880427524
20180103,20180104,20180105,SR,1,5898.0,5843.0,-0.00932519498134961
20180104,20180105,20180108,RI,-1,2816.0,2816.0,-0.0
20180104,20180105,20180108,JM,-1,1367.0,1355.0,0.008778346744696415
20180104,20180105,20180108,J,-1,2089.0,2053.0,0.01723312589755864
20180104,20180105,20180108,I,-1,543.0,538.0,0.009208103130755065
20180104,20180105,20180108,FB,-1,108.8,108.8,-0.0
20180104,20180105,20180108,AG,1,3890.0,3895.0,0.0012853470437017994
20180104,20180105,20180108,SN,1,144930.0,145060.0,0.0008969847512592286
20180104,20180105,20180108,C,1,1850.0,1855.0,0.002702702702702703
20180104,20180105,20180108,CF,1,15010.0,15170.0,0.010659560293137908
20180104,20180105,20180108,SR,1,5843.0,5864.0,0.0035940441553996235
20180105,20180108,20180109,RI,-1,2816.0,2816.0,-0.0
20180105,20180108,20180109,JM,-1,1355.0,1378.5,-0.01734317343173432
20180105,20180108,20180109,J,-1,2053.0,2090.0,-0.01802240623477837
20180105,20180108,20180109,I,-1,538.0,555.0,-0.031598513011152414
20180105,20180108,20180109,FB,-1,108.8,108.8,-0.0
20180105,20180108,20180109,AG,1,3895.0,3896.0,0.00025673940949935817
20180105,20180108,20180109,SN,1,145060.0,144990.0,-0.00048255894112780916
20180105,20180108,20180109,C,1,1855.0,1824.0,-0.016711590296495958
20180105,20180108,20180109,CF,1,15170.0,15180.0,0.0006591957811470006
20180105,20180108,20180109,SR,1,5864.0,5868.0,0.0006821282401091405
20180108,20180109,20180110,RI,-1,2816.0,2816.0,-0.0
20180108,20180109,20180110,JM,-1,1378.5,1382.0,-0.0025389916575988395
20180108,20180109,20180110,J,-1,2090.0,2070.5,0.009330143540669857
20180108,20180109,20180110,I,-1,555.0,561.0,-0.010810810810810811
20180108,20180109,20180110,FB,-1,108.8,108.8,-0.0
20180108,20180109,20180110,AG,1,3896.0,3893.0,-0.0007700205338809035
20180108,20180109,20180110,SN,1,144990.0,144340.0,-0.004483067797779157
20180108,20180109,20180110,C,1,1824.0,1824.0,0.0
20180108,20180109,20180110,CF,1,15180.0,15255.0,0.004940711462450593
20180108,20180109,20180110,SR,1,5868.0,5864.0,-0.0006816632583503749
20180109,20180110,20180111,RI,-1,2816.0,2816.0,-0.0
20180109,20180110,20180111,JM,-1,1382.0,1360.0,0.015918958031837915
20180109,20180110,20180111,J,-1,2070.5,2030.5,0.01931900507123883
20180109,20180110,20180111,I,-1,561.0,558.5,0.004456327985739751
20180109,20180110,20180111,FB,-1,108.8,108.8,-0.0
20180109,20180110,20180111,AG,1,3893.0,3879.0,-0.0035961983046493705
20180109,20180110,20180111,SN,1,144340.0,145070.0,0.005057503117638908
20180109,20180110,20180111,C,1,1824.0,1828.0,0.0021929824561403508
20180109,20180110,20180111,CF,1,15255.0,15245.0,-0.0006555227794165847
20180109,20180110,20180111,SR,1,5864.0,5882.0,0.0030695770804911324
20180110,20180111,20180112,RI,-1,2816.0,2816.0,-0.0
20180110,20180111,20180112,JM,-1,1360.0,1375.0,-0.011029411764705883
20180110,20180111,20180112,J,-1,2030.5,2030.0,0.0002462447672986949
20180110,20180111,20180112,I,-1,558.5,556.0,0.004476275738585497
20180110,20180111,20180112,FB,-1,108.8,108.8,-0.0
20180110,20180111,20180112,AG,1,3879.0,3887.0,0.0020623872131992783
20180110,20180111,20180112,SN,1,145070.0,145640.0,0.003929137657682498
20180110,20180111,20180112,C,1,1828.0,1823.0,-0.002735229759299781
20180110,20180111,20180112,CF,1,15245.0,15295.0,0.0032797638570022957
20180110,20180111,20180112,SR,1,5882.0,5851.0,-0.005270316218973139
20180111,20180112,20180115,RI,-1,2816.0,2816.0,-0.0
20180111,20180112,20180115,JM,-1,1375.0,1344.0,0.022545454545454546
20180111,20180112,20180115,J,-1,2030.0,2008.0,0.01083743842364532
20180111,20180112,20180115,I,-1,556.0,542.0,0.025179856115107913
20180111,20180112,20180115,FB,-1,108.8,108.8,-0.0
20180111,20180112,20180115,AG,1,3887.0,3878.0,-0.002315410342166195
20180111,20180112,20180115,SN,1,145640.0,145330.0,-0.0021285361164515245
20180111,20180112,20180115,C,1,1823.0,1830.0,0.0038398244651673065
20180111,20180112,20180115,CF,1,15295.0,15410.0,0.007518796992481203
20180111,20180112,20180115,SR,1,5851.0,5870.0,0.0032473081524525722
20180112,20180115,20180116,RI,-1,2816.0,2816.0,-0.0
20180112,20180115,20180116,JM,-1,1344.0,1322.5,0.015997023809523808
20180112,20180115,20180116,J,-1,2008.0,1984.0,0.01195219123505976
20180112,20180115,20180116,I,-1,542.0,538.0,0.007380073800738007
20180112,20180115,20180116,FB,-1,108.8,108.8,-0.0
20180112,20180115,20180116,AG,1,3878.0,3904.0,0.006704486848891181
20180112,20180115,20180116,SN,1,145330.0,145200.0,-0.0008945159292644327
20180112,20180115,20180116,C,1,1830.0,1825.0,-0.00273224043715847
20180112,20180115,20180116,CF,1,15410.0,15265.0,-0.009409474367293965
20180112,20180115,20180116,SR,1,5870.0,5812.0,-0.009880749574105622
20180115,20180116,20180117,RI,-1,2816.0,2816.0,-0.0
20180115,20180116,20180117,JM,-1,1322.5,1276.5,0.034782608695652174
20180115,20180116,20180117,J,-1,1984.0,1963.5,0.01033266129032258
20180115,20180116,20180117,I,-1,538.0,527.0,0.020446096654275093
20180115,20180116,20180117,FB,-1,108.8,108.8,-0.0
20180115,20180116,20180117,AG,1,3904.0,3918.0,0.003586065573770492
20180115,20180116,20180117,SN,1,145200.0,145230.0,0.00020661157024793388
20180115,20180116,20180117,C,1,1825.0,1822.0,-0.0016438356164383563
20180115,20180116,20180117,CF,1,15265.0,15220.0,-0.002947920078611202
20180115,20180116,20180117,SR,1,5812.0,5810.0,-0.00034411562284927734
20180116,20180117,20180118,RI,-1,2816.0,2816.0,-0.0
20180116,20180117,20180118,JM,-1,1276.5,1281.0,-0.0035252643948296123
20180116,20180117,20180118,J,-1,1963.5,1956.5,0.0035650623885918
20180116,20180117,20180118,I,-1,527.0,531.0,-0.007590132827324478
20180116,20180117,20180118,FB,-1,108.8,108.8,-0.0
20180116,20180117,20180118,AG,1,3918.0,3881.0,-0.009443593670239918
20180116,20180117,20180118,SN,1,145230.0,144970.0,-0.0017902637196171589
20180116,20180117,20180118,C,1,1822.0,1818.0,-0.0021953896816684962
20180116,20180117,20180118,CF,1,15220.0,15185.0,-0.0022996057818659658
20180116,20180117,20180118,SR,1,5810.0,5785.0,-0.004302925989672977
20180117,20180118,20180119,RI,-1,2816.0,2816.0,-0.0
20180117,20180118,20180119,JM,-1,1281.0,1279.0,0.00156128024980484
20180117,20180118,20180119,J,-1,1956.5,1969.0,-0.006388959877331971
20180117,20180118,20180119,I,-1,531.0,538.0,-0.013182674199623353
20180117,20180118,20180119,FB,-1,108.8,108.8,-0.0
20180117,20180118,20180119,AG,1,3881.0,3863.0,-0.004637979902087091
20180117,20180118,20180119,SN,1,144970.0,144420.0,-0.0037938883907015246
20180117,20180118,20180119,C,1,1818.0,1812.0,-0.0033003300330033004
20180117,20180118,20180119,CF,1,15185.0,15500.0,0.02074415541652947
20180117,20180118,20180119,SR,1,5785.0,5772.0,-0.0022471910112359553
20180118,20180119,20180122,RI,-1,2816.0,2816.0,-0.0
20180118,20180119,20180122,JM,-1,1279.0,1289.0,-0.007818608287724784
20180118,20180119,20180122,J,-1,1969.0,1990.0,-0.010665312341289994
20180118,20180119,20180122,I,-1,538.0,544.5,-0.012081784386617101
20180118,20180119,20180122,FB,-1,108.8,108.8,-0.0
20180118,20180119,20180122,AG,1,3863.0,3844.0,-0.004918457157649495
20180118,20180119,20180122,SN,1,144420.0,144630.0,0.0014540922309929372
20180118,20180119,20180122,C,1,1812.0,1802.0,-0.005518763796909493
20180118,20180119,20180122,CF,1,15500.0,15315.0,-0.011935483870967743
20180118,20180119,20180122,SR,1,5772.0,5750.0,-0.0038115038115038116
20180119,20180122,20180123,RI,-1,2816.0,2816.0,-0.0
20180119,20180122,20180123,JM,-1,1289.0,1275.0,0.010861132660977503
20180119,20180122,20180123,J,-1,1990.0,1998.0,-0.004020100502512563
20180119,20180122,20180123,I,-1,544.5,540.5,0.0073461891643709825
20180119,20180122,20180123,FB,-1,108.8,108.8,-0.0
20180119,20180122,20180123,AG,1,3844.0,3841.0,-0.0007804370447450572
20180119,20180122,20180123,SN,1,144630.0,146110.0,0.010233008366175758
20180119,20180122,20180123,C,1,1802.0,1797.0,-0.002774694783573807
20180119,20180122,20180123,CF,1,15315.0,15505.0,0.012406137773424747
20180119,20180122,20180123,SR,1,5750.0,5762.0,0.0020869565217391303
20180122,20180123,20180124,RI,-1,2816.0,2816.0,-0.0
20180122,20180123,20180124,JM,-1,1275.0,1287.0,-0.009411764705882352
20180122,20180123,20180124,J,-1,1998.0,1993.0,0.0025025025025025025
20180122,20180123,20180124,I,-1,540.5,518.5,0.04070305272895467
20180122,20180123,20180124,FB,-1,108.8,108.8,-0.0
20180122,20180123,20180124,AG,1,3841.0,3843.0,0.000520697734964853
20180122,20180123,20180124,SN,1,146110.0,146570.0,0.0031483129149271097
20180122,20180123,20180124,C,1,1797.0,1785.0,-0.00667779632721202
20180122,20180123,20180124,CF,1,15505.0,15545.0,0.0025798129635601417
20180122,20180123,20180124,SR,1,5762.0,5778.0,0.0027768136063866713
20180123,20180124,20180125,RI,-1,2816.0,2658.0,0.056107954545454544
20180123,20180124,20180125,JM,-1,1287.0,1289.0,-0.001554001554001554
20180123,20180124,20180125,J,-1,1993.0,1999.5,-0.003261414952333166
20180123,20180124,20180125,I,-1,518.5,523.0,-0.008678881388621022
20180123,20180124,20180125,FB,-1,108.8,108.8,-0.0
20180123,20180124,20180125,AG,1,3843.0,3825.0,-0.00468384074941452
20180123,20180124,20180125,SN,1,146570.0,146530.0,-0.00027290714334447704
20180123,20180124,20180125,C,1,1785.0,1792.0,0.00392156862745098
20180123,20180124,20180125,CF,1,15545.0,15470.0,-0.004824702476680605
20180123,20180124,20180125,SR,1,5778.0,5793.0,0.002596053997923157
20180124,20180125,20180126,RI,-1,2658.0,2658.0,-0.0
20180124,20180125,20180126,JM,-1,1289.0,1319.0,-0.023273855702094646
20180124,20180125,20180126,J,-1,1999.5,2058.5,-0.029507376844211054
20180124,20180125,20180126,I,-1,523.0,529.5,-0.0124282982791587
20180124,20180125,20180126,FB,-1,108.8,108.8,-0.0
20180124,20180125,20180126,AG,1,3825.0,3892.0,0.017516339869281045
20180124,20180125,20180126,SN,1,146530.0,147500.0,0.006619804818125981
20180124,20180125,20180126,C,1,1792.0,1786.0,-0.0033482142857142855
20180124,20180125,20180126,CF,1,15470.0,15505.0,0.0022624434389140274
20180124,20180125,20180126,SR,1,5793.0,5805.0,0.0020714655618850335
20180125,20180126,20180129,RI,-1,2658.0,2658.0,-0.0
20180125,20180126,20180129,JM,-1,1319.0,1302.5,0.012509476876421531
20180125,20180126,20180129,J,-1,2058.5,2045.0,0.006558173427252854
20180125,20180126,20180129,I,-1,529.5,519.5,0.018885741265344664
20180125,20180126,20180129,FB,-1,108.8,108.8,-0.0
20180125,20180126,20180129,AG,1,3892.0,3894.0,0.0005138746145940391
20180125,20180126,20180129,SN,1,147500.0,147310.0,-0.0012881355932203389
20180125,20180126,20180129,C,1,1786.0,1797.0,0.006159014557670772
20180125,20180126,20180129,CF,1,15505.0,15520.0,0.0009674298613350532
20180125,20180126,20180129,SR,1,5805.0,5791.0,-0.0024117140396210162
20180126,20180129,20180130,RI,-1,2658.0,2658.0,-0.0
20180126,20180129,20180130,JM,-1,1302.5,1286.0,0.012667946257197697
20180126,20180129,20180130,J,-1,2045.0,2031.0,0.006845965770171149
20180126,20180129,20180130,I,-1,519.5,514.0,0.010587102983638113
20180126,20180129,20180130,FB,-1,108.8,108.8,-0.0
20180126,20180129,20180130,AG,1,3894.0,3881.0,-0.003338469440164355
20180126,20180129,20180130,SN,1,147310.0,149810.0,0.01697101350892675
20180126,20180129,20180130,C,1,1797.0,1793.0,-0.0022259321090706734
20180126,20180129,20180130,CF,1,15520.0,15380.0,-0.00902061855670103
20180126,20180129,20180130,SR,1,5791.0,5768.0,-0.003971680193403557
20180129,20180130,20180131,RI,-1,2658.0,2658.0,-0.0
20180129,20180130,20180131,JM,-1,1286.0,1296.0,-0.007776049766718507
20180129,20180130,20180131,J,-1,2031.0,2018.0,0.006400787789266372
20180129,20180130,20180131,I,-1,514.0,517.0,-0.005836575875486381
20180129,20180130,20180131,FB,-1,108.8,108.8,-0.0
20180129,20180130,20180131,AG,1,3881.0,3843.0,-0.00979129090440608
20180129,20180130,20180131,SN,1,149810.0,150540.0,0.00487283892931046
20180129,20180130,20180131,C,1,1793.0,1791.0,-0.0011154489682097045
20180129,20180130,20180131,CF,1,15380.0,15260.0,-0.007802340702210663
20180129,20180130,20180131,SR,1,5768.0,5762.0,-0.0010402219140083217
20180130,20180131,20180201,RI,-1,2658.0,2658.0,-0.0
20180130,20180131,20180201,JM,-1,1296.0,1295.0,0.0007716049382716049
20180130,20180131,20180201,J,-1,2018.0,2009.0,0.0044598612487611496
20180130,20180131,20180201,I,-1,517.0,510.5,0.012572533849129593
20180130,20180131,20180201,FB,-1,108.8,108.8,-0.0
20180130,20180131,20180201,AG,1,3843.0,3834.0,-0.00234192037470726
20180130,20180131,20180201,SN,1,150540.0,149780.0,-0.005048492095124219
20180130,20180131,20180201,C,1,1791.0,1790.0,-0.0005583472920156337
20180130,20180131,20180201,CF,1,15260.0,15185.0,-0.0049148099606815205
20180130,20180131,20180201,SR,1,5762.0,5807.0,0.007809788267962513
20180131,20180201,20180202,RI,-1,2658.0,2658.0,-0.0
20180131,20180201,20180202,JM,-1,1295.0,1290.0,0.003861003861003861
20180131,20180201,20180202,J,-1,2009.0,2010.0,-0.0004977600796416127
20180131,20180201,20180202,I,-1,510.5,508.0,0.004897159647404506
20180131,20180201,20180202,FB,-1,108.8,108.8,-0.0
20180131,20180201,20180202,AG,1,3834.0,3835.0,0.0002608242044861763
20180131,20180201,20180202,SN,1,149780.0,149590.0,-0.0012685271731873414
20180131,20180201,20180202,C,1,1790.0,1806.0,0.008938547486033519
20180131,20180201,20180202,CF,1,15185.0,15195.0,0.0006585446163977609
20180131,20180201,20180202,SR,1,5807.0,5788.0,-0.0032719132081970035
20180201,20180202,20180205,RI,-1,2658.0,2658.0,-0.0
20180201,20180202,20180205,JM,-1,1290.0,1331.5,-0.03217054263565892
20180201,20180202,20180205,J,-1,2010.0,2045.0,-0.017412935323383085
20180201,20180202,20180205,I,-1,508.0,514.0,-0.011811023622047244
20180201,20180202,20180205,FB,-1,108.8,108.8,-0.0
20180201,20180202,20180205,AG,1,3835.0,3823.0,-0.0031290743155149934
20180201,20180202,20180205,SN,1,149590.0,149060.0,-0.0035430175813891303
20180201,20180202,20180205,C,1,1806.0,1810.0,0.0022148394241417496
20180201,20180202,20180205,CF,1,15195.0,15215.0,0.0013162224415926291
20180201,20180202,20180205,SR,1,5788.0,5775.0,-0.002246026261230131
20180202,20180205,20180206,RI,-1,2658.0,2658.0,-0.0
20180202,20180205,20180206,JM,-1,1331.5,1376.0,-0.0334209538114908
20180202,20180205,20180206,J,-1,2045.0,2124.0,-0.03863080684596577
20180202,20180205,20180206,I,-1,514.0,527.5,-0.026264591439688716
20180202,20180205,20180206,FB,-1,108.8,108.8,-0.0
20180202,20180205,20180206,AG,1,3823.0,3758.0,-0.017002354172116138
20180202,20180205,20180206,SN,1,149060.0,148930.0,-0.0008721320273715283
20180202,20180205,20180206,C,1,1810.0,1816.0,0.0033149171270718232
20180202,20180205,20180206,CF,1,15215.0,15075.0,-0.009201445941505093
20180202,20180205,20180206,SR,1,5775.0,5779.0,0.0006926406926406926
20180205,20180206,20180207,RI,-1,2658.0,2658.0,-0.0
20180205,20180206,20180207,JM,-1,1376.0,1358.0,0.01308139534883721
20180205,20180206,20180207,J,-1,2124.0,2119.0,0.0023540489642184556
20180205,20180206,20180207,I,-1,527.5,521.5,0.011374407582938388
20180205,20180206,20180207,FB,-1,108.8,108.8,-0.0
20180205,20180206,20180207,AG,1,3758.0,3757.0,-0.00026609898882384245
20180205,20180206,20180207,SN,1,148930.0,150060.0,0.0075874571946552075
20180205,20180206,20180207,C,1,1816.0,1820.0,0.0022026431718061676
20180205,20180206,20180207,CF,1,15075.0,15050.0,-0.001658374792703151
20180205,20180206,20180207,SR,1,5779.0,5781.0,0.0003460806367883717
20180206,20180207,20180208,RI,-1,2658.0,2658.0,-0.0
20180206,20180207,20180208,JM,-1,1358.0,1369.0,-0.008100147275405008
20180206,20180207,20180208,J,-1,2119.0,2159.0,-0.018876828692779613
20180206,20180207,20180208,I,-1,521.5,527.0,-0.010546500479386385
20180206,20180207,20180208,FB,-1,108.8,108.8,-0.0
20180206,20180207,20180208,AG,1,3757.0,3730.0,-0.007186585041256322
20180206,20180207,20180208,SN,1,150060.0,151030.0,0.006464081034252966
20180206,20180207,20180208,C,1,1820.0,1825.0,0.0027472527472527475
20180206,20180207,20180208,CF,1,15050.0,15070.0,0.00132890365448505
20180206,20180207,20180208,SR,1,5781.0,5758.0,-0.0039785504238021106
20180207,20180208,20180209,RI,-1,2658.0,2658.0,-0.0
20180207,20180208,20180209,JM,-1,1369.0,1363.0,0.004382761139517896
20180207,20180208,20180209,J,-1,2159.0,2150.0,0.0041685965724872626
20180207,20180208,20180209,I,-1,527.0,524.5,0.004743833017077799
20180207,20180208,20180209,FB,-1,108.8,108.8,-0.0
20180207,20180208,20180209,AG,1,3730.0,3675.0,-0.014745308310991957
20180207,20180208,20180209,SN,1,151030.0,150320.0,-0.0047010527709726545
20180207,20180208,20180209,C,1,1825.0,1828.0,0.0016438356164383563
20180207,20180208,20180209,CF,1,15070.0,14965.0,-0.006967485069674851
20180207,20180208,20180209,SR,1,5758.0,5785.0,0.0046891281695033
20180208,20180209,20180212,RI,-1,2658.0,2658.0,-0.0
20180208,20180209,20180212,JM,-1,1363.0,1356.0,0.005135730007336757
20180208,20180209,20180212,J,-1,2150.0,2111.0,0.01813953488372093
20180208,20180209,20180212,I,-1,524.5,523.0,0.002859866539561487
20180208,20180209,20180212,FB,-1,108.8,108.8,-0.0
20180208,20180209,20180212,AG,1,3675.0,3694.0,0.0051700680272108845
20180208,20180209,20180212,SN,1,150320.0,148560.0,-0.011708355508249068
20180208,20180209,20180212,C,1,1828.0,1823.0,-0.002735229759299781
20180208,20180209,20180212,CF,1,14965.0,14900.0,-0.004343468092215168
20180208,20180209,20180212,SR,1,5785.0,5738.0,-0.008124459809853069
20180209,20180212,20180213,RI,-1,2658.0,2658.0,-0.0
20180209,20180212,20180213,JM,-1,1356.0,1364.0,-0.0058997050147492625
20180209,20180212,20180213,J,-1,2111.0,2110.0,0.0004737091425864519
20180209,20180212,20180213,I,-1,523.0,523.0,-0.0
20180209,20180212,20180213,FB,-1,108.8,108.8,-0.0
20180209,20180212,20180213,AG,1,3694.0,3676.0,-0.004872766648619383
20180209,20180212,20180213,SN,1,148560.0,146610.0,-0.013126009693053312
20180209,20180212,20180213,C,1,1823.0,1820.0,-0.0016456390565002743
20180209,20180212,20180213,CF,1,14900.0,14920.0,0.0013422818791946308
20180209,20180212,20180213,SR,1,5738.0,5798.0,0.010456605088881143
20180212,20180213,20180214,RI,-1,2658.0,2658.0,-0.0
20180212,20180213,20180214,JM,-1,1364.0,1362.0,0.001466275659824047
20180212,20180213,20180214,J,-1,2110.0,2112.0,-0.0009478672985781991
20180212,20180213,20180214,I,-1,523.0,530.0,-0.01338432122370937
20180212,20180213,20180214,FB,-1,108.8,108.8,-0.0
20180212,20180213,20180214,AG,1,3676.0,3703.0,0.0073449401523395
20180212,20180213,20180214,SN,1,146610.0,146850.0,0.0016369961121342337
20180212,20180213,20180214,C,1,1820.0,1798.0,-0.012087912087912088
20180212,20180213,20180214,CF,1,14920.0,14880.0,-0.002680965147453083
20180212,20180213,20180214,SR,1,5798.0,5791.0,-0.0012073128665056915
20180213,20180214,20180222,RI,-1,2658.0,2658.0,-0.0
20180213,20180214,20180222,JM,-1,1362.0,1383.5,-0.0157856093979442
20180213,20180214,20180222,J,-1,2112.0,2151.0,-0.018465909090909092
20180213,20180214,20180222,I,-1,530.0,539.5,-0.017924528301886792
20180213,20180214,20180222,FB,-1,108.8,108.8,-0.0
20180213,20180214,20180222,AG,1,3703.0,3707.0,0.001080205238995409
20180213,20180214,20180222,SN,1,146850.0,148410.0,0.010623084780388151
20180213,20180214,20180222,C,1,1798.0,1815.0,0.009454949944382647
20180213,20180214,20180222,CF,1,14880.0,15030.0,0.010080645161290322
20180213,20180214,20180222,SR,1,5791.0,5776.0,-0.0025902262130892764
20180214,20180222,20180223,RI,-1,2658.0,2658.0,-0.0
20180214,20180222,20180223,JM,-1,1383.5,1377.0,0.0046982291290206
20180214,20180222,20180223,J,-1,2151.0,2171.0,-0.009298000929800094
20180214,20180222,20180223,I,-1,539.5,536.0,0.006487488415199258
20180214,20180222,20180223,FB,-1,108.8,108.8,-0.0
20180214,20180222,20180223,AG,1,3707.0,3677.0,-0.008092797410304829
20180214,20180222,20180223,SN,1,148410.0,147810.0,-0.004042854255104104
20180214,20180222,20180223,C,1,1815.0,1817.0,0.0011019283746556473
20180214,20180222,20180223,CF,1,15030.0,15000.0,-0.001996007984031936
20180214,20180222,20180223,SR,1,5776.0,5744.0,-0.00554016620498615
20180222,20180223,20180226,RI,-1,2658.0,2658.0,-0.0
20180222,20180223,20180226,JM,-1,1377.0,1400.0,-0.01670297748729121
20180222,20180223,20180226,J,-1,2171.0,2220.0,-0.022570244127130355
20180222,20180223,20180226,I,-1,536.0,548.0,-0.022388059701492536
20180222,20180223,20180226,FB,-1,108.8,108.8,-0.0
20180222,20180223,20180226,AG,1,3677.0,3697.0,0.005439216752787599
20180222,20180223,20180226,SN,1,147810.0,147550.0,-0.001759014951627089
20180222,20180223,20180226,C,1,1817.0,1819.0,0.001100715465052284
20180222,20180223,20180226,CF,1,15000.0,15090.0,0.006
20180222,20180223,20180226,SR,1,5744.0,5806.0,0.010793871866295265
20180223,20180226,20180227,RI,-1,2658.0,2658.0,-0.0
20180223,20180226,20180227,JM,-1,1400.0,1411.5,-0.008214285714285714
20180223,20180226,20180227,J,-1,2220.0,2275.0,-0.024774774774774775
20180223,20180226,20180227,I,-1,548.0,549.0,-0.0018248175182481751
20180223,20180226,20180227,FB,-1,108.8,108.8,-0.0
20180223,20180226,20180227,AG,1,3697.0,3713.0,0.004327833378414931
20180223,20180226,20180227,SN,1,147550.0,147580.0,0.00020332090816672314
20180223,20180226,20180227,C,1,1819.0,1830.0,0.006047278724573941
20180223,20180226,20180227,CF,1,15090.0,15245.0,0.01027170311464546
20180223,20180226,20180227,SR,1,5806.0,5810.0,0.0006889424733034792
20180226,20180227,20180228,RI,-1,2658.0,2658.0,-0.0
20180226,20180227,20180228,JM,-1,1411.5,1425.0,-0.009564293304994687
20180226,20180227,20180228,J,-1,2275.0,2268.5,0.002857142857142857
20180226,20180227,20180228,I,-1,549.0,546.0,0.00546448087431694
20180226,20180227,20180228,FB,-1,108.8,108.8,-0.0
20180226,20180227,20180228,AG,1,3713.0,3721.0,0.0021545919741448962
20180226,20180227,20180228,SN,1,147580.0,147950.0,0.002507114785201247
20180226,20180227,20180228,C,1,1830.0,1823.0,-0.003825136612021858
20180226,20180227,20180228,CF,1,15245.0,15195.0,-0.0032797638570022957
20180226,20180227,20180228,SR,1,5810.0,5789.0,-0.0036144578313253013
20180227,20180228,20180301,RI,-1,2658.0,2784.0,-0.04740406320541761
20180227,20180228,20180301,JM,-1,1425.0,1414.0,0.0077192982456140355
20180227,20180228,20180301,J,-1,2268.5,2245.5,0.010138858276394092
20180227,20180228,20180301,I,-1,546.0,542.5,0.00641025641025641
20180227,20180228,20180301,FB,-1,108.8,108.8,-0.0
20180227,20180228,20180301,AG,1,3721.0,3689.0,-0.00859983875302338
20180227,20180228,20180301,SN,1,147950.0,148180.0,0.001554579249746536
20180227,20180228,20180301,C,1,1823.0,1836.0,0.007131102578167855
20180227,20180228,20180301,CF,1,15195.0,15200.0,0.0003290556103981573
20180227,20180228,20180301,SR,1,5789.0,5775.0,-0.0024183796856106408
20180228,20180301,20180302,RI,-1,2784.0,2784.0,-0.0
20180228,20180301,20180302,JM,-1,1414.0,1396.0,0.01272984441301273
20180228,20180301,20180302,J,-1,2245.5,2253.0,-0.0033400133600534404
20180228,20180301,20180302,I,-1,542.5,542.5,-0.0
20180228,20180301,20180302,FB,-1,108.8,108.8,-0.0
20180228,20180301,20180302,AG,1,3689.0,3681.0,-0.002168609379235565
20180228,20180301,20180302,SN,1,148180.0,147780.0,-0.0026994196247806723
20180228,20180301,20180302,C,1,1836.0,1831.0,-0.0027233115468409588
20180228,20180301,20180302,CF,1,15200.0,15220.0,0.0013157894736842105
20180228,20180301,20180302,SR,1,5775.0,5768.0,-0.0012121212121212121
20180301,20180302,20180305,RI,-1,2784.0,2784.0,-0.0
20180301,20180302,20180305,JM,-1,1396.0,1394.0,0.0014326647564469914
20180301,20180302,20180305,J,-1,2253.0,2243.0,0.004438526409232135
20180301,20180302,20180305,I,-1,542.5,538.0,0.008294930875576038
20180301,20180302,20180305,FB,-1,108.8,108.8,-0.0
20180301,20180302,20180305,AG,1,3681.0,3672.0,-0.0024449877750611247
20180301,20180302,20180305,SN,1,147780.0,147000.0,-0.005278116118554608
20180301,20180302,20180305,C,1,1831.0,1845.0,0.007646095030038231
20180301,20180302,20180305,CF,1,15220.0,15180.0,-0.002628120893561104
20180301,20180302,20180305,SR,1,5768.0,5757.0,-0.0019070735090152566
20180302,20180305,20180306,RI,-1,2784.0,2784.0,-0.0
20180302,20180305,20180306,JM,-1,1394.0,1374.5,0.013988522238163558
20180302,20180305,20180306,J,-1,2243.0,2171.5,0.0318769505127062
20180302,20180305,20180306,I,-1,538.0,520.0,0.03345724907063197
20180302,20180305,20180306,FB,-1,108.8,108.8,-0.0
20180302,20180305,20180306,AG,1,3672.0,3695.0,0.006263616557734205
20180302,20180305,20180306,SN,1,147000.0,147650.0,0.004421768707482994
20180302,20180305,20180306,C,1,1845.0,1870.0,0.013550135501355014
20180302,20180305,20180306,CF,1,15180.0,15345.0,0.010869565217391304
20180302,20180305,20180306,SR,1,5757.0,5722.0,-0.006079555323953448
20180305,20180306,20180307,RI,-1,2784.0,2784.0,-0.0
