价格变动贡献度,资金变动,持仓量变化,MA_60,MA_40,MA_30,MA_20,MA_10,MA_5,分类
-12.54230997733086,32.72108112214869,35.69925705946967,-21.07364306983839,-20.682354244318468,-21.261124720437067,-21.67831287624995,-21.849847880254522,-22.09524181438812,0.0
-22.69185085818573,1.4364332417674175,1.0293621968551534,-21.157927411125318,-20.773694078271948,-21.347298980528397,-21.762882272462136,-21.949144593670677,-22.242002282266306,0.0
1.496048492921446,0.37376133564629294,-0.20696953100959806,-21.24418910998373,-20.879479769467565,-21.4561106229474,-21.837176068904768,-22.024955879334637,-22.39323679121025,1.0
-7.207008854649949,13.421686271484633,14.975224442290935,-21.33309537009078,-21.01215306834848,-21.562756107664537,-21.913414190924087,-22.127827648552426,-22.56373837672077,0.0
-6.739559476073212,14.839986771953662,16.657223186046764,-21.44138738109612,-21.14274706853168,-21.687661585520647,-21.983433897194704,-22.28113894194996,-22.822147536295386,0.0
3.1261631151763964,-7.694736472865642,-9.6164158568931,-21.549966135975495,-21.271359671696747,-21.79951169390437,-22.07474492458219,-22.440878447279022,-22.99800457930636,1.0
-3.25707203110084,17.20905603392994,19.378325771155215,-21.668888399204977,-21.40068988637382,-21.92506872299295,-22.169089907459306,-22.540589814375483,-23.05183553468296,0.0
-0.7503729287507355,-2.100541463685921,-3.1282235618056617,-21.786869275676835,-21.488895489383797,-22.05850285328178,-22.268663161747128,-22.651492182307763,-23.123592570616612,0.0
3.8780983853875526,-2.1398446059223417,-3.1603784618374244,-21.898539083626748,-21.5774205359872,-22.17848663403963,-22.36275688271349,-22.744355625161127,-23.14002767430077,1.0
-10.838502465775598,7.155540444035523,7.764133668948106,-22.002955623795685,-21.672979246067342,-22.30406748266963,-22.45045374583642,-22.89840669739647,-23.191435133078066,0.0
12.21115774281492,7.8340769257625675,8.51680823417884,-22.101796530777698,-21.75313835750277,-22.39464263256808,-22.55555258380677,-22.994043898648588,-23.20785517291661,1.0
15.28633690484483,-14.11925154559193,-16.892101804987064,-22.18419512031223,-21.815190097246248,-22.447207099715577,-22.599035587493578,-22.98249043319347,-23.130904501021927,1.0
2.232790882911175,-16.21400995214539,-19.184189304021107,-22.254714030054018,-21.892614361955072,-22.490661521538335,-22.627515186218826,-22.964207513807267,-23.022419929842435,1.0
-0.12264738598704385,-10.255365104658607,-12.458487625117755,-22.325654873774727,-21.96489954388526,-22.530794826033464,-22.662557254231874,-22.932137680646,-22.941512480025796,0.0
14.739570716790054,-5.56718539111602,-6.97685471272537,-22.37583751540237,-22.033803712424493,-22.544182374624327,-22.689067342289967,-22.832739534314168,-22.69001254704943,1.0
-2.335924919259341,-17.1416423291356,-20.055842442028187,-22.441164034326466,-22.099480286509827,-22.580486324588104,-22.731746895062827,-22.759065242809143,-22.525162084220675,0.0
-24.623738583560943,7.252966855225253,7.837952115166183,-22.50752703491498,-22.192437619547682,-22.641067626600524,-22.777668342290802,-22.751616247215658,-22.58752340395045,0.0
-9.71519260671908,-32.940247175764995,-37.2254036391216,-22.582141659315877,-22.295921778774886,-22.71115033822608,-22.83809710398528,-22.7620348325032,-22.71737143843894,0.0
-11.9844096465188,-42.059920611832794,-45.43571048832399,-22.67082051092018,-22.400792914344482,-22.792761778462218,-22.912149413383407,-22.81777507213613,-22.910428044630734,0.0
-4.666201299616297,49.99806118864535,49.999938630997896,-22.750899396792196,-22.498457392451726,-22.855030839228487,-22.994285926238327,-22.828536405186554,-23.183012084134088,1.0
-6.951819594255895,44.49628952917047,47.01019111360854,-22.83273149125335,-22.582882761802864,-22.946347051641478,-23.073212214259513,-22.891257533755702,-23.472390679563865,0.0
-8.636136542955299,-1.8842736733104672,-2.972779819574938,-22.914554593601537,-22.65468424544568,-23.017651296612378,-23.13027020028864,-23.017322629565573,-23.66261773934365,0.0
3.830971866915292,8.073813575657105,8.9260625763673,-23.005378187367953,-22.72018152496776,-23.079687833220238,-23.18513820485921,-23.145632821265217,-23.790440391719926,1.0
-9.035931219877321,-1.6176613786522154,-2.6671226187272765,-23.115891140124283,-22.78884761613895,-23.15358951803235,-23.24429456140913,-23.296183884094766,-23.900093299702053,0.0
10.109830110989485,8.60361591405119,9.553776637255936,-23.21763093972128,-22.843653284427965,-23.23013482722446,-23.282442912454382,-23.47151593578679,-23.98038217750235,1.0
-14.885665163677885,-10.631803570642077,-13.486442227462367,-23.32950909012145,-22.92594800314065,-23.33086842522134,-23.35340327544021,-23.686560715536714,-24.123331154971442,0.0
-27.939651412965933,25.55556133562854,29.779822331738693,-23.453605978678645,-23.026903391661328,-23.434197725281628,-23.457937147701006,-23.902700676654696,-24.366954968003235,0.0
-3.9438537226029102,0.5934632660139272,-0.06719816934253231,-23.55007504563051,-23.130805965885486,-23.541652852677842,-23.563080877010197,-24.10216472306015,-24.639109775336337,0.0
-14.290989707901005,-7.356927464577254,-9.913612868140197,-23.65375337386434,-23.242153647072605,-23.656547203400283,-23.68823395824922,-24.296616292821497,-24.91910814929812,0.0
-8.732117069076104,-0.8246140806150635,-1.862057523738052,-23.759467602721692,-23.346320905413087,-23.786566183751606,-23.80564088338624,-24.519830806358666,-25.285307377314464,0.0
-5.991281448601093,-4.626918238242262,-6.616616018631262,-23.86186731004469,-23.46962604233769,-23.91080246221685,-23.94334287083827,-24.732109755147015,-25.567541945652856,0.0
6.488052425022197,-4.2321507840726165,-6.059294450237168,-23.95155691667553,-23.561181607129328,-23.99855120266217,-24.079692571335173,-24.87937821514091,-25.620886938632175,1.0
-15.791098413341345,-10.315301751021863,-13.663595956528027,-24.06146320011846,-23.659533033722823,-24.102964192157923,-24.24408118454652,-25.08017020199253,-25.752701253904906,0.0
-1.0623243399374471,-6.055154712909157,-8.416976102797861,-24.16774294456325,-23.760994262350923,-24.202568148554143,-24.407996970969858,-25.258170133082352,-25.831135784998946,0.0
22.60434566153037,6.491782140797555,7.225506127727562,-24.27063834604143,-23.856582438458943,-24.277862382859567,-24.568735892799893,-25.405548730294512,-25.76244618094735,1.0
46.73072877535583,-1.3440344923019651,-2.2808069927850454,-24.33755423509122,-23.911021110203585,-24.29689738021096,-24.633146046453465,-25.32237227668584,-25.313659492979735,1.0
-0.37647809649300257,-12.907540767058771,-15.84982915310718,-24.40985643988388,-23.94810428225193,-24.312842772141728,-24.660468879580804,-25.16376736553789,-24.940816708220343,0.0
-7.735154020488332,-14.86893994945234,-18.215135283457485,-24.49051002818953,-23.994309610758762,-24.337091549486093,-24.691357723652374,-25.028121037241263,-24.533972999398408,0.0
7.597422821981745,-29.12670981540604,-33.72180661509387,-24.564199145605894,-24.035834510574013,-24.361118184155764,-24.6997057846974,-24.85180064866775,-24.097626358272954,1.0
-14.610083417723827,-15.954562705389344,-19.652030082641584,-24.644246366194334,-24.09781624774261,-24.391866210712646,-24.740076212944132,-24.710284747784954,-23.88088350367277,0.0
7.602006475412935,-19.783324584931485,-23.72930430235952,-24.70280805276793,-24.139854351207113,-24.415628026864404,-24.74460813589305,-24.507064228599862,-23.925836672746854,1.0
-32.564405030048086,-16.74704453549687,-20.842194881244787,-24.76606392842286,-24.190194272549824,-24.48573999235609,-24.786887477168893,-24.444291197791987,-24.17602299903973,0.0
-27.569556408280484,33.36418351218775,38.02403589426749,-24.834138542585865,-24.252696690851593,-24.574067208941923,-24.85510777451444,-24.379635361153497,-24.45449010060923,0.0
5.109221263361307,31.276103616177238,35.76305921011999,-24.895356619985193,-24.304220791148484,-24.65246083801981,-24.897642108222485,-24.285829127904787,-24.70158479784861,1.0
-29.87456578135569,28.341790895424282,33.2059728278448,-24.96740744326009,-24.374679824839163,-24.77788585667533,-24.99786973154148,-24.33907731952562,-25.02291014679469,0.0
0.14509169991463722,10.011478387671977,11.658479249267074,-25.047412849908326,-24.4461822539267,-24.896115707343412,-25.067857342954998,-24.56414796852405,-25.42742557296488,1.0
3.3461996396605755,10.925911808947715,12.764783250062921,-25.124191836027165,-24.511471467018623,-24.984380267651797,-25.09267378059045,-24.773649523783803,-25.598401064534823,1.0
-6.908343772203415,-7.066517980750638,-9.626853334254227,-25.20338721933745,-24.577703487943282,-25.068004453225413,-25.11871259572523,-24.961935533567534,-25.69914822604094,0.0
-14.613634732429047,3.5482250779960154,3.615674891410869,-25.28837227357738,-24.655142126029528,-25.15149471470391,-25.146943277925548,-25.19461621853334,-25.919332609465123,0.0
33.45331650664032,12.034030378403044,13.941389592652286,-25.3477011791114,-24.698255703376695,-25.20461403595566,-25.115558232857005,-25.272630946209112,-25.75715034725118,1.0
29.54806785113658,-31.16593369954935,-35.935264592349036,-25.399957757459184,-24.72235842870033,-25.215741923191864,-25.026728470822945,-25.296795564924174,-25.4025963242143,1.0
-16.796587733719804,-2.4428827736910956,-3.7387939064176408,-25.448697245276364,-24.772009120990734,-25.23967857509159,-24.98914263498941,-25.28393527830768,-25.205387437597018,0.0
30.00684276855115,24.244987871334644,27.623333527802206,-25.480023650612985,-24.803658631802808,-25.239195028075045,-24.888195108530788,-25.146319763216844,-24.82673283870901,1.0
-2.8044423187172285,-7.930086936281087,-10.14263730796904,-25.51401140184092,-24.83593559616343,-25.232193552722677,-24.788605731206275,-25.040326810185423,-24.389593402215677,0.0
-4.588696132994451,-4.586907784432924,-6.186792289039617,-25.55412486663473,-24.881427113806076,-25.23436900757788,-24.71788462836236,-24.84594896846059,-24.161052398928327,0.0
-4.102034271093508,-18.49335007441449,-22.48885747817072,-25.601629810283786,-24.929684829074397,-25.227025267654646,-24.74866264689869,-24.68325457697241,-24.19178678705141,0.0
-4.110301483231268,-13.210091722756006,-16.460990402237712,-25.637818088821724,-24.959773333234324,-25.195273085931724,-24.780673239929534,-24.53788749790751,-24.097756502787533,0.0
2.1995196747037298,-28.337944014570354,-33.26005056906468,-25.67683767892102,-24.986783310506787,-25.1648440033319,-24.80305514116205,-24.393840699632438,-24.189254888408627,0.0
5.767143802053723,-45.39858699304141,-47.94564134280668,-25.711510312613875,-25.000643677075143,-25.11860820983824,-24.82203462120998,-24.19754321769935,-24.23317939687821,1.0
18.249806254629647,49.99778595943482,49.999922342082854,-25.73783769764505,-24.99824698234175,-25.041190704605647,-24.776972380942784,-24.0277010275848,-24.120720980640968,1.0
-3.7834664535484284,11.947126032524338,13.400291895269044,-25.760697982227693,-24.992355266775817,-24.962581630397978,-24.760824245969467,-23.970607739730248,-23.975228175335523,0.0
2.400012006874064,16.190635574086045,18.29678031012885,-25.769281905532473,-24.976447032521268,-24.892294781649145,-24.687147840315404,-23.834783932501868,-23.79640333509574,1.0
-18.999238225116933,3.2529652114361127,3.1764551400557366,-25.787546525242647,-24.975804471402625,-24.824106000726207,-24.617542007754544,-23.833685692786087,-23.70235078022968,0.0
-4.45790609226713,-3.0346338399803163,-4.3324525700242935,-25.80390287583975,-24.970212999711627,-24.756852334303737,-24.563840996421828,-23.832587932335386,-23.655992803940443,0.0
-9.79496123184218,21.60312030979968,24.811689947723192,-25.821978458184226,-24.977637103328753,-24.71700961543071,-24.47784928087941,-23.85560391240489,-23.81524200488031,0.0
-32.23848727151676,-9.758709916873146,-12.718889809855506,-25.859514478790768,-24.99718027462519,-24.770924666358948,-24.446105227358075,-23.95571238052186,-24.16190439532138,0.0
-8.13113705253204,-4.7480215180691365,-6.659026179156682,-25.896851775517145,-24.999620979200763,-24.82752503268624,-24.425954112648874,-24.06138545412763,-24.551629011978502,0.0
3.704098407147328,1.9040117434242063,1.5505439013493572,-25.93355354539641,-25.00079611140276,-24.874629239746323,-24.40205644279121,-24.15789648506311,-24.83771061033995,1.0
7.722478282548928,-5.994874532158057,-8.138211723851029,-25.96923672399341,-24.990406718317672,-24.91997849075547,-24.353040583354968,-24.255959081177412,-25.07913811242268,1.0
29.6437664365702,7.914031113740741,8.78450514343686,-25.98331332192359,-24.952116123114227,-24.91671583538887,-24.308866531122057,-24.336930634840325,-25.083485016670853,1.0
0.39175150532449976,-8.956714508703968,-11.431917453002498,-26.00229660002387,-24.910743979331606,-24.929923039406575,-24.31648435584435,-24.409075660977454,-24.884384578347092,1.0
-2.564516184759839,-11.73592886754313,-14.705253478531908,-26.026572148933422,-24.8777355360721,-24.90727278803748,-24.2890161315264,-24.489205630352856,-24.656837738173444,0.0
-9.989110096100234,4.537097198944785,4.749048326154501,-26.05833950219557,-24.841496573677286,-24.880981812169303,-24.318922282086845,-24.550108487708435,-24.49277364662945,0.0
1.0423215952379508,6.038970677136022,6.563592610108969,-26.089407281352567,-24.80433622032839,-24.863180722761694,-24.345555547797176,-24.604448541248285,-24.359442480177652,1.0
-27.984210657814995,-2.2604553863265124,-3.5942593202146678,-26.14351493796376,-24.802616511311324,-24.843172199984227,-24.413145174758988,-24.71670291066565,-24.581163537728,0.0
-6.9607209026643835,-14.070249600836046,-17.92627003149383,-26.195621656418034,-24.846759367050428,-24.82636794164575,-24.469452676340154,-24.72993221382109,-24.807459437289964,0.0
4.616456310854048,-13.104277737340247,-16.74537984285446,-26.232538792526736,-24.887324739323482,-24.8099021400187,-24.51745858544003,-24.720997008860635,-25.01674792410652,1.0
-21.361228198540406,-29.128010600479264,-35.019244614422895,-26.27682292798588,-24.936944589609407,-24.81239807819175,-24.592992033244823,-24.776190021909628,-25.290326663931328,0.0
2.6853194076308573,-34.696954420739324,-40.35270195791031,-26.314541308217105,-24.988314196173448,-24.802193206281277,-24.675374261870697,-24.84353803276021,-25.556808259219665,1.0
-17.945628136665203,49.71351459231805,49.97329829734932,-26.359284236614553,-25.033808926816267,-24.8361510074538,-24.810208834588227,-25.032791855944144,-25.715410675143083,0.0
-14.970123239909489,42.48914734108719,46.455318395570096,-26.4054136127608,-25.09950773434827,-24.914959554676546,-24.95582938048328,-25.252285897904077,-25.929825109299678,0.0
0.013695138846081534,4.616167139267802,4.994491138310629,-26.44833972262714,-25.141364978846852,-24.974662679579712,-25.111688545374175,-25.48419379336074,-26.18579022451191,0.0
4.087496669370651,-1.2367940788512757,-2.457897129914933,-26.49184588026764,-25.170940635994807,-25.059968146587305,-25.239089561765407,-25.678199775449627,-26.302600926792806,1.0
13.927253258765006,8.399346607652156,9.741620185705925,-26.52779387657552,-25.20238837274327,-25.1370380291806,-25.35419219632364,-25.854061073078427,-26.39006939481454,1.0
-2.968180264181761,-3.4301137025342925,-5.218424614130633,-26.56945479237007,-25.21301456811805,-25.216023634575,-25.460256570012945,-25.95470935059693,-26.434014011251783,0.0
7.671737945046253,-2.1331962119974506,-3.5621340126865206,-26.600191962735074,-25.222848713798452,-25.28322617245778,-25.51095575414845,-26.04270066301612,-26.39708548855244,1.0
-11.78581993093161,-0.006643027170632365,-0.8950049490154441,-26.621196814906117,-25.241243947061488,-25.35583054287799,-25.56694590208348,-26.163023408730005,-26.38317999025964,0.0
-15.393536718368106,17.916801443570034,21.751039880438967,-26.64843690282587,-25.268219533625945,-25.43918655559943,-25.64341635194341,-26.260928099687877,-26.46294854589582,0.0
-13.434330055694645,17.758401094665015,21.691788280702273,-26.67569292210093,-25.29410779561757,-25.53824476123741,-25.742465903592873,-26.391793232205853,-26.63807911336175,0.0
-10.198889623443575,7.200328470221997,8.427487318390334,-26.70460133998197,-25.352678606931807,-25.67138276514451,-25.900554922942067,-26.52024596849225,-26.85165565656973,0.0
3.894975486843919,-17.743622698945533,-23.279145791328354,-26.72793226491375,-25.432085830320496,-25.7946485116256,-26.04828606594174,-26.59829547478462,-27.044527778348023,1.0
-15.671002275274189,19.180456581375367,23.636942735674825,-26.763084062564225,-25.50291319194636,-25.932364130308553,-26.213540543517908,-26.698940239021532,-27.259408018428125,0.0
4.600199799963555,2.9812319989627056,2.9298907126429237,-26.78690653753223,-25.588995429817647,-26.04585242823851,-26.352212160565887,-26.78393036839108,-27.350168346712913,1.0
41.87326626984816,-29.786377050879572,-35.66880728155989,-26.7851503186528,-25.636620110747785,-26.108782897278253,-26.419035528230186,-26.74341085414069,-27.095447575893697,1.0
-4.153073901276699,-12.482802467708476,-16.34795242868553,-26.796316130569767,-25.688658021536554,-26.169614447615427,-26.454403767765754,-26.714359394185802,-26.82418211231492,0.0
28.28814778752951,-23.070302526940946,-28.131657185956865,-26.82292707412494,-25.712327506542245,-26.167962011139863,-26.445472812555252,-26.60918370072313,-26.41902416766613,1.0
13.721511601243108,-6.853771235623476,-9.119859662317095,-26.844317417648934,-25.727695807456602,-26.153552722821846,-26.428452649654993,-26.455380585627765,-25.891058732241486,1.0
-5.094545549855049,-18.11280021719961,-22.48885747817072,-26.8634449514134,-25.744580261302968,-26.144108102998306,-26.387381532128853,-26.27529052232143,-25.433629848639878,0.0
2.3611914735373176,2.15491121514372,1.8620575237380448,-26.882532060670833,-25.763118313933873,-26.136302175840317,-26.342746550303694,-26.054516625215683,-25.246049153887768,1.0
-9.001726990990493,-24.904703779868374,-30.1536724926504,-26.897302240702828,-25.807519015034426,-26.168105692911602,-26.297020990867768,-25.83327092565363,-25.07432116791561,0.0
47.219439479598186,-8.895340214622514,-10.993141297301037,-26.88325441654419,-25.794970809837608,-26.12788520566462,-26.128919374103198,-25.415245034176888,-24.640227662706685,1.0
7.214659227460616,-47.334097940795786,-48.85782210504878,-26.85122833596077,-25.78489165979714,-26.088252019727825,-25.954985159274337,-24.961067339363108,-24.257910712815036,0.0
-1.8671659230271231,49.9695040810024,49.99654625877533,-26.81009534404756,-25.759366759632073,-26.034584613939238,-25.77837506480001,-24.515923603581985,-23.821957309052138,1.0
0.7486640542906287,31.754159573251385,35.05374915181278,-26.7725832810219,-25.731178049011817,-25.979539905751576,-25.60828016390291,-24.211840761630768,-23.397078881918553,1.0
11.066587066340439,41.78321381291704,44.37493693459976,-26.71180194980282,-25.684994093059515,-25.88160383765087,-25.411281883111638,-23.84088370443045,-22.820180486976234,1.0
-7.519473450959978,-16.890706403048966,-19.93870639187349,-26.657522017741165,-25.621140466897646,-25.79306822525437,-25.234429883786937,-23.589179724617427,-22.752610473918878,0.0
0.3737649275479242,24.928107879541397,27.768103396616727,-26.605166027408618,-25.554293119062013,-25.707904491919447,-25.04606490152144,-23.36419644005517,-22.685767405609013,0.0
30.871246119250568,11.96069705652254,12.937994433518455,-26.532282986648266,-25.45914343030476,-25.56410806018205,-24.78067090471313,-23.00940380129275,-22.410424185497185,1.0
-2.2908413894103252,-12.174845377477313,-14.188260776168974,-26.45095120979575,-25.36419771512381,-25.4164277476596,-24.49221711046234,-22.649654082811562,-22.11366413759727,1.0
2.5220653597764056,1.5108534441060186,1.1475869640529126,-26.3854141835781,-25.29004800137353,-25.25538625188351,-24.184296293206,-22.250717067302347,-21.891053786190653,1.0
21.206160120815237,15.012840597152193,16.10170855914774,-26.327523772670695,-25.201067968330346,-25.064263335034532,-23.856307632853145,-22.01438429533973,-21.482452081231894,1.0
25.16566721214072,7.420034795142882,7.632247324691888,-26.24497449016625,-25.09347129162452,-24.843862882294196,-23.471989016768283,-21.7003650354781,-20.915650772931393,1.0
-2.5805365111467324,-17.169044556881527,-19.117775318025423,-26.178548062384266,-24.980630877358536,-24.62881553363105,-23.10321278018905,-21.40843018327768,-20.604512542851936,0.0
-3.39811617789848,-8.786571736500356,-10.080210369871944,-26.11132246496916,-24.868206059266488,-24.420057846769645,-22.808667050183463,-21.122280499916123,-20.326767799629657,0.0
-3.5174778378926703,-12.091246452689752,-13.673710247321267,-26.044254058099757,-24.735209029708876,-24.209276276045657,-22.504983693233164,-20.886143467010317,-20.07497074920117,0.0
-0.9449885745799308,-9.196583685975988,-10.563332971861342,-25.975014427986306,-24.604610513591012,-24.005778599652228,-22.251888374196405,-20.63039209341672,-19.971755750525702,0.0
8.692997314845776,-1.2535605631362543,-1.8513174577730425,-25.900216693831574,-24.469927706658297,-23.78555525252207,-21.998843436154814,-20.347390342007788,-19.972540609156756,1.0
-16.918412141393723,-7.452959562757742,-8.774014835456441,-25.83689290724555,-24.33804982352124,-23.576511789361923,-21.776444020608874,-20.25932424483871,-20.10786664315036,0.0
40.936271833478045,-9.901337276330047,-11.02416044570282,-25.748304953729445,-24.165229886826406,-23.30135914280468,-21.47528082546846,-20.016442383258905,-19.89777825821228,1.0
4.779773883306858,-49.877524318886,-49.94200287664122,-25.669366562361947,-23.979600127560968,-23.009609051421386,-21.14932002743195,-19.76317870633526,-19.640759115147176,1.0
-17.631570995832142,-49.849543988191364,-49.934716018372974,-25.59777892394825,-23.79897583303039,-22.741718704794426,-20.96181965810113,-19.624399095833578,-19.465051057192305,0.0
-4.14528110139733,49.99991505617172,49.99998650298379,-25.525241882431107,-23.6113254623991,-22.456325518172942,-20.766313919147326,-19.548284746706386,-19.31106337369193,1.0
22.033881109597388,34.603045065274856,35.84782877447263,-25.433265440640525,-23.409215706331334,-22.156831918268185,-20.544537148452804,-19.396475318891174,-18.869045942175926,1.0
0.1048724469245954,-4.32891822889318,-5.015825103459228,-25.34116476910299,-23.21297989444157,-21.909055553728734,-20.327801609901584,-19.24887552597422,-18.78306900706553,0.0
-3.4245715704269486,-21.1891272537599,-22.78935579153969,-25.246221057571148,-23.0169447845215,-21.65747718006595,-20.13967838112714,-19.108301889798973,-18.75837669707364,0.0
12.807859767118623,13.933789202618227,14.364235547979519,-25.12958017732484,-22.817318995861786,-21.427875379930207,-19.923272299090527,-18.930475728536077,-18.576804313510813,1.0
-6.620342762603436,-0.7095715974712817,-1.1905753431926556,-25.01853636155411,-22.623096372519317,-21.222626492536424,-19.729805102278085,-18.82637018042492,-18.521874890588254,0.0
1.4791139465919727,9.873589788669833,10.137436051863716,-24.907075647125644,-22.417369042871552,-21.011282284781092,-19.593666673279,-18.640920471044492,-18.592069710296656,1.0
32.23500715438525,29.91095178238864,30.708410667009176,-24.778174699389826,-22.173625126466504,-20.763505665416094,-19.40510880439215,-18.5061491046188,-18.407164159376322,1.0
12.12591252625461,-40.00748368069274,-41.00165616827787,-24.659617620712762,-21.913833501552723,-20.49449362110364,-19.204508643203148,-18.35754146449691,-18.132919344514555,1.0
13.46267098319477,-10.664206695566577,-11.27721905343642,-24.53189606537267,-21.64539863408029,-20.28298366166833,-19.00729826111421,-18.10029426921684,-17.797323987480034,1.0
8.386830846665404,-18.496093054988986,-19.264750478926867,-24.40368007924069,-21.366455736742694,-20.06987405024785,-18.8472159356646,-17.854589548691692,-17.35760438641583,0.0
26.920271574784866,4.285569358805255,4.038409868112403,-24.254536930238352,-21.06995982594772,-19.829977061201287,-18.635638668310705,-17.581517189212953,-16.736173307958964,1.0
5.578685665526663,-17.204930315397988,-17.616946531798938,-24.10454591878757,-20.81025969000101,-19.58987797399073,-18.42079834850411,-17.297612482002492,-16.34980913588128,1.0
10.501070975200633,49.29089878604074,49.25440196779329,-23.92639319413033,-20.52519080771266,-19.33918027405968,-18.164677497144996,-16.923369959324248,-15.871278292243467,1.0
4.631354267271938,44.900229048357836,44.66339962261392,-23.743000094303238,-20.25600356563295,-19.068224878734924,-17.888158429591464,-16.545646825632616,-15.447699510490724,1.0
-2.1347229158635272,49.57693580319035,49.537874302392474,-23.561358634233336,-19.993773132212933,-18.797283265762566,-17.625503955136622,-16.121230847320682,-15.035007978060756,0.0
-8.684962261449058,26.180925330852588,25.90366570596956,-23.374017640720407,-19.73600162475003,-18.57720321572875,-17.340266447408354,-15.73362677062945,-14.879618402099778,0.0
-24.78702406613681,12.601748377399922,12.427814458672655,-23.19811263116117,-19.497281370387892,-18.384067853297427,-17.173950356375947,-15.534638239221485,-14.867294817355926,0.0
-24.33458874242936,17.914324485537666,18.02749756377217,-23.03119006813748,-19.272615864495037,-18.22298257443623,-17.060888625657427,-15.457117089398892,-15.191582524365067,0.0
1.5190436706529409,-5.13309961910943,-5.5753049091404625,-22.858467498445602,-19.105450058855027,-18.08221352625604,-16.92026891818039,-15.433949103184553,-15.568992763828255,1.0
-41.481171407426295,-48.61903491883546,-49.05490464485858,-22.71533091426145,-18.985626204456796,-18.030924905832737,-16.881967631880894,-15.605092329982313,-16.324150557646433,0.0
-14.65114668203968,-0.1851038569565944,-0.6262615107376561,-22.580935267081713,-18.880274712395867,-17.991116919434546,-16.899135603907983,-15.915049895660927,-17.09926496158051,0.0
-0.4643365460087097,-13.967688864215043,-15.224525014335732,-22.44599536842518,-18.77058711639395,-17.943436040480144,-16.9023312102792,-16.207079356073976,-17.695155033676528,1.0
-26.225632340094613,-31.57412953586718,-33.75494223376697,-22.322999465250543,-18.693127719679048,-17.92130867376799,-16.940176312263528,-16.658433106062493,-18.275685824328946,0.0
5.137691177790856,-1.4527589799461609,-1.9909275511112912,-22.19427629123684,-18.596271107920327,-17.880051714205415,-16.968115517670505,-17.091941128186747,-18.767915302733293,1.0
38.53296048235379,6.487329728119981,6.372611223190397,-22.030121515886737,-18.45281844469153,-17.786213105916964,-16.880191766525883,-17.338747142749387,-18.514777537758018,1.0
-1.6799121239690322,-35.32735308145144,-36.48440778869481,-21.862787152440795,-18.345822793342926,-17.674362625405703,-16.806296210658402,-17.57612917621291,-18.22085168469795,0.0
-45.506125493094046,42.33164177325996,43.8599274431239,-21.7303898711666,-18.3029163163878,-17.700027772770028,-16.912493059077505,-17.98521524621858,-18.44780158197296,0.0
32.58705681172299,-26.23920721526877,-27.864319047830023,-21.56975350744667,-18.228180251479856,-17.686937312443156,-16.9676197792783,-18.171752451503558,-18.242830390163892,1.0
17.837768019864768,-29.02115183750925,-30.381934043231727,-21.40201339826352,-18.153317931376804,-17.634821361649248,-17.01887313532358,-18.296740958941776,-18.000949199230064,1.0
-17.243840343131865,-9.257485866859447,-10.205038304116222,-21.238544583883066,-18.11429557463291,-17.608927662213407,-17.103335446055222,-18.29594503811734,-18.25319310100268,0.0
-3.6395552910787856,-7.508770357471604,-8.374925225731118,-21.080629052673032,-18.07488346315907,-17.608125444574572,-17.23874091249896,-18.259381251352373,-18.47365647498016,0.0
-11.845255153282233,-10.108849709046671,-11.215289357421264,-20.95579437638064,-18.045050729012104,-17.618541804847407,-17.39601149817281,-18.28401298754615,-18.296255289656642,0.0
-20.911402105026355,-40.456754294139955,-42.41520532253418,-20.840738455155964,-18.034229197777144,-17.651703112123673,-17.631807066684033,-18.307339576468387,-18.548001979043182,0.0
-8.274986078032889,-40.92373735167066,-43.03368946826075,-20.74987368026756,-18.032428993905775,-17.70931627282205,-17.90514361630833,-18.423128596832573,-19.021231894173468,0.0
-2.9357369431935036,48.24712003600817,48.928809878874254,-20.663357107621337,-18.036833024305338,-17.750227112729476,-18.176081944277907,-18.719508053678442,-19.364169364251303,0.0
0.6971492415748202,30.646253494148727,32.517060030502854,-20.573024633434887,-18.01945669384845,-17.789684959181187,-18.425999796259767,-18.98323626520916,-19.67323938118021,1.0
-18.437995358230868,33.50116962499807,35.63220979313404,-20.49256714270318,-18.05746259320138,-17.885246793742517,-18.66578942383816,-19.056203078793047,-19.99507276818768,0.0
11.219216727600376,8.608727711866079,8.952264220825784,-20.4004958743252,-18.09090943288269,-17.979357889295517,-18.84346090122618,-19.226071148964227,-20.08532999583136,1.0
38.811112582101096,14.27451901445258,14.750300523511784,-20.32088396123445,-18.070757359950818,-18.038997720144643,-18.943248317463013,-19.301375033693887,-19.766137450855005,1.0
6.089278110966298,1.9564551956749767,1.6687164129584175,-20.238428025262746,-18.050486502528837,-18.094487866888294,-18.941467617494997,-19.29860497180981,-19.41848018476447,1.0
7.182938736595126,7.011643584135662,7.013905691084112,-20.155293555907704,-18.042702251508878,-18.17548223594727,-18.909237430097466,-19.27049883042325,-19.052356458657748,1.0
-1.4799333470114815,8.371983517421397,8.459017344686456,-20.07434508063605,-18.035425295464986,-18.260600946868507,-18.891826297486183,-19.21117585671748,-18.609008788120317,0.0
-25.979474841537773,-29.742499615515104,-31.838933819362282,-20.01878788971217,-18.050638844765125,-18.40525306775273,-18.884149271947173,-19.172608277823166,-18.440089579547287,0.0
